date,feature_index,O3
2026-03-25T00:00:00.000Z,0,0.11672600548375736
2026-03-29T00:00:00.000Z,0,0.1172270499847152
2026-03-03T00:00:00.000Z,0,0.11255105469714512
2026-03-05T00:00:00.000Z,0,0.11227502192963254
2026-03-06T00:00:00.000Z,0,0.11510557721961628
2026-03-02T00:00:00.000Z,0,0.11512889685707355
2026-03-01T00:00:00.000Z,0,0.113986074924469
2026-03-04T00:00:00.000Z,0,0.11414351801980625
2026-02-28T00:00:00.000Z,0,0.11309638781981035
2026-03-07T00:00:00.000Z,0,0.11504351821812717
2026-07-31T00:00:00.000Z,0,0.11996835619211196
2026-08-01T00:00:00.000Z,0,0.12030699280175296
2026-08-06T00:00:00.000Z,0,0.12024942975152622
2026-07-30T00:00:00.000Z,0,0.12040332928299904
2026-08-04T00:00:00.000Z,0,0.11780767779458653
2026-08-05T00:00:00.000Z,0,0.11895096105608073
2026-08-02T00:00:00.000Z,0,0.12007033292736326
2026-08-03T00:00:00.000Z,0,0.1195362926884131
2025-10-11T00:00:00.000Z,0,0.11429333950985562
2025-10-12T00:00:00.000Z,0,0.11340515870939602
2025-10-14T00:00:00.000Z,0,0.11754725853150541
2025-10-09T00:00:00.000Z,0,0.11840424083850601
2025-10-13T00:00:00.000Z,0,0.11702387807044116
2025-10-10T00:00:00.000Z,0,0.1165639219636267
2025-10-07T00:00:00.000Z,0,0.12062399705702609
2025-10-08T00:00:00.000Z,0,0.11833584349263798
2026-01-23T00:00:00.000Z,0,0.11207399761134929
2026-01-25T00:00:00.000Z,0,0.1139783082360571
2026-01-19T00:00:00.000Z,0,0.11431071602485397
2026-01-21T00:00:00.000Z,0,0.11252997842701999
2026-01-22T00:00:00.000Z,0,0.11149877454671595
2026-01-26T00:00:00.000Z,0,0.11151765517213127
2026-01-20T00:00:00.000Z,0,0.11202977590940215
2026-01-24T00:00:00.000Z,0,0.11303283497691155
2026-03-19T00:00:00.000Z,0,0.11288412348790602
2026-03-16T00:00:00.000Z,0,0.11516585336490111
2026-03-21T00:00:00.000Z,0,0.11342777433720502
2026-03-22T00:00:00.000Z,0,0.11549956290559335
2026-03-23T00:00:00.000Z,0,0.11604615991765803
2026-03-20T00:00:00.000Z,0,0.11530689265240322
2026-03-17T00:00:00.000Z,0,0.11558270318941637
2026-03-18T00:00:00.000Z,0,0.1142731401053342
2026-07-28T00:00:00.000Z,0,0.1196608042852445
2026-07-24T00:00:00.000Z,0,0.1164482059803876
2026-07-25T00:00:00.000Z,0,0.11920307901772585
2026-07-26T00:00:00.000Z,0,0.12066031267697161
2026-07-22T00:00:00.000Z,0,0.11342690112915906
2026-07-29T00:00:00.000Z,0,0.12007805034518242
2026-07-23T00:00:00.000Z,0,0.11579655361446467
